"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,6330,0.001076772
0,6336,0.00107184
0,6342,0.001066928
0,6348,0.001062037
0,6354,0.001057166
0,6360,0.001052316
0,6366,0.001047485
0,6372,0.001042675
0,6378,0.001037885
0,6384,0.001033115
0,6390,0.001028365
0,6396,0.001023635
0,6402,0.001018925
0,6408,0.001014234
0,6414,0.001009564
0,6420,0.001004912
0,6426,0.001000281
0,6432,0.0009956682
0,6438,0.0009910753
0,6444,0.0009865017
0,6450,0.0009819473
0,6456,0.0009774121
0,6462,0.0009728961
0,6468,0.000968399
0,6474,0.0009639209
0,6480,0.0009594617
0,6486,0.0009550214
0,6492,0.0009505998
0,6498,0.0009461969
0,6504,0.0009418126
0,6510,0.000937447
0,6516,0.0009330998
0,6522,0.000928771
0,6528,0.0009244605
0,6534,0.0009201684
0,6540,0.0009158945
0,6546,0.0009116387
0,6552,0.000907401
0,6558,0.0009031814
0,6564,0.0008989797
0,6570,0.0008947959
0,6576,0.0008906299
0,6582,0.0008864817
0,6588,0.0008823512
0,6594,0.0008782383
0,6600,0.000874143
0,6606,0.0008700652
0,6612,0.0008660048
0,6618,0.0008619617
0,6624,0.000857936
0,6630,0.0008539275
0,6636,0.0008499362
0,6642,0.000845962
0,6648,0.0008420049
0,6654,0.0008380648
0,6660,0.0008341415
0,6666,0.0008302351
0,6672,0.0008263456
0,6678,0.0008224727
0,6684,0.0008186165
0,6690,0.000814777
0,6696,0.000810954
0,6702,0.0008071474
0,6708,0.0008033573
0,6714,0.0007995836
0,6720,0.0007958261
0,6726,0.0007920849
0,6732,0.0007883598
0,6738,0.0007846509
0,6744,0.000780958
0,6750,0.0007772812
0,6756,0.0007736202
0,6762,0.0007699751
0,6768,0.0007663459
0,6774,0.0007627324
0,6780,0.0007591346
0,6786,0.0007555524
0,6792,0.0007519858
0,6798,0.0007484347
0,6804,0.0007448991
0,6810,0.0007413788
0,6816,0.000737874
0,6822,0.0007343843
0,6828,0.0007309099
0,6834,0.0007274507
0,6840,0.0007240066
0,6846,0.0007205775
0,6852,0.0007171634
0,6858,0.0007137642
0,6864,0.0007103799
0,6870,0.0007070104
0,6876,0.0007036557
0,6882,0.0007003157
